,CodaViolation,Condition,Item,OnsetViolation,PageType,ReactionTime,Response,Subject,TrialNumber,Version,Vowel,YesPosition
11046,1,GB,skrebg,0,Test,1875,0,A3VYWCMYY5E8KA,37,2,e,1
11440,1,BB,vnathk,1,Test,9496,0,A9MGD6PRW1N7K,2,1,a,0
11441,0,BG,dlep,1,Test,5108,0,A9MGD6PRW1N7K,3,1,e,1
11442,0,GG,brizz,0,Test,5173,1,A9MGD6PRW1N7K,4,1,i,1
11443,0,GG,snock,0,Test,5076,1,A9MGD6PRW1N7K,5,1,o,0
11444,1,GB,smen,0,Test,4381,0,A9MGD6PRW1N7K,6,1,e,1
11445,1,BB,znitp,1,Test,3237,0,A9MGD6PRW1N7K,7,1,i,1
11446,1,worst,wlramr,1,Catch,6493,1,A9MGD6PRW1N7K,8,1,,0
11447,1,BB,lrid,1,Test,6861,0,A9MGD6PRW1N7K,9,1,i,0
11448,1,best,claffer,1,Catch,2837,1,A9MGD6PRW1N7K,10,1,,0
11449,0,GG,glid,0,Test,3372,1,A9MGD6PRW1N7K,11,1,i,0
11450,1,GB,prumth,0,Test,4548,1,A9MGD6PRW1N7K,12,1,u,0
11451,1,best,bressic,1,Catch,4590,1,A9MGD6PRW1N7K,13,1,,1
11452,0,BG,shkun,1,Test,4010,0,A9MGD6PRW1N7K,14,1,u,0
11453,0,BG,thmot,1,Test,3934,0,A9MGD6PRW1N7K,15,1,o,1
11454,1,best,dellous,1,Catch,3251,1,A9MGD6PRW1N7K,16,1,,0
11455,1,best,frotion,1,Catch,4114,1,A9MGD6PRW1N7K,17,1,,0
11456,0,BG,zgoom,1,Test,3197,0,A9MGD6PRW1N7K,18,1,oo,1
11457,1,BB,zbofk,1,Test,2757,0,A9MGD6PRW1N7K,19,1,o,1
11458,1,GB,swukp,0,Test,3781,0,A9MGD6PRW1N7K,20,1,u,0
11459,0,GG,skrep,0,Test,4484,1,A9MGD6PRW1N7K,21,1,e,1
11460,0,BG,vre,1,Test,2725,0,A9MGD6PRW1N7K,22,1,e,1
11461,1,GB,krathp,0,Test,3802,0,A9MGD6PRW1N7K,23,1,a,1
11462,1,worst,tmoz,1,Catch,2602,0,A9MGD6PRW1N7K,24,1,,0
11463,1,best,spellion,1,Catch,3294,1,A9MGD6PRW1N7K,25,1,,0
11464,1,best,merly,1,Catch,3972,1,A9MGD6PRW1N7K,26,1,,0
11465,1,GB,plav,0,Test,3661,0,A9MGD6PRW1N7K,27,1,a,1
11466,1,BB,shnoz,1,Test,2372,0,A9MGD6PRW1N7K,28,1,o,1
11467,1,worst,krlisg,1,Catch,3885,0,A9MGD6PRW1N7K,29,1,,0
11468,1,worst,lbifth,1,Catch,3518,0,A9MGD6PRW1N7K,30,1,,0
11469,1,worst,zgdivl,1,Catch,2972,0,A9MGD6PRW1N7K,31,1,,1
11470,0,GG,stoo,0,Test,2493,1,A9MGD6PRW1N7K,32,1,oo,0
11471,1,worst,psatrl,1,Catch,4092,0,A9MGD6PRW1N7K,33,1,,1
11472,0,GG,strool,0,Test,2773,1,A9MGD6PRW1N7K,34,1,oo,1
11473,0,BG,fnooz,1,Test,4814,0,A9MGD6PRW1N7K,35,1,oo,0
11474,1,GB,drefsh,0,Test,3677,0,A9MGD6PRW1N7K,36,1,e,1
11475,1,BB,shlashk,1,Test,5493,0,A9MGD6PRW1N7K,37,1,a,0
11573,1,BB,tlav,1,Test,25239,0,AA8JNZOPBGT7U,2,3,a,1
11574,0,BG,zmock,1,Test,7969,1,AA8JNZOPBGT7U,3,3,o,1
11575,0,BG,thloo,1,Test,11008,1,AA8JNZOPBGT7U,4,3,oo,0
11576,1,worst,lbifth,1,Catch,6819,0,AA8JNZOPBGT7U,5,3,,0
11577,0,GG,klep,0,Test,9317,1,AA8JNZOPBGT7U,6,3,e,1
11578,1,best,claffer,1,Catch,3340,1,AA8JNZOPBGT7U,7,3,,0
11579,1,BB,vlathp,1,Test,6765,0,AA8JNZOPBGT7U,8,3,a,0
11580,0,BG,srid,1,Test,3231,0,AA8JNZOPBGT7U,9,3,i,1
11581,1,best,frotion,1,Catch,2375,1,AA8JNZOPBGT7U,10,3,,1
11582,1,best,bressic,1,Catch,2451,1,AA8JNZOPBGT7U,11,3,,0
11583,1,best,spellion,1,Catch,3924,1,AA8JNZOPBGT7U,12,3,,1
11584,1,GB,blofk,0,Test,3914,0,AA8JNZOPBGT7U,13,3,o,0
11585,1,GB,skashk,0,Test,4757,1,AA8JNZOPBGT7U,14,3,a,0
11586,1,worst,zgdivl,1,Catch,5212,0,AA8JNZOPBGT7U,15,3,,1
11587,1,GB,shritp,0,Test,3978,0,AA8JNZOPBGT7U,16,3,i,1
11588,1,BB,fmen,1,Test,2881,0,AA8JNZOPBGT7U,17,3,e,0
11589,1,worst,psatrl,1,Catch,6948,0,AA8JNZOPBGT7U,18,3,,1
11590,1,GB,flathk,0,Test,3731,1,AA8JNZOPBGT7U,19,3,a,0
11591,1,BB,shtefsh,1,Test,4939,1,AA8JNZOPBGT7U,20,3,e,1
11592,0,GG,grun,0,Test,2571,1,AA8JNZOPBGT7U,21,3,u,0
11593,1,best,dellous,1,Catch,2594,1,AA8JNZOPBGT7U,22,3,,0
11594,1,GB,spoz,0,Test,2940,0,AA8JNZOPBGT7U,23,3,o,1
11595,0,GG,throoz,0,Test,2311,1,AA8JNZOPBGT7U,24,3,oo,1
11596,0,BG,shpizz,1,Test,2272,1,AA8JNZOPBGT7U,25,3,i,1
11597,1,BB,thnukp,1,Test,3946,0,AA8JNZOPBGT7U,26,3,u,1
11598,0,BG,hrool,1,Test,3503,1,AA8JNZOPBGT7U,27,3,oo,1
11599,0,GG,sle,0,Test,2010,1,AA8JNZOPBGT7U,28,3,e,1
11600,0,GG,troom,0,Test,2474,1,AA8JNZOPBGT7U,29,3,oo,0
11601,0,GG,splot,0,Test,1429,1,AA8JNZOPBGT7U,30,3,o,0
11602,1,BB,zdumth,1,Test,2336,0,AA8JNZOPBGT7U,31,3,u,0
11603,1,GB,frid,0,Test,4078,0,AA8JNZOPBGT7U,32,3,i,1
11604,1,worst,krlisg,1,Catch,2951,0,AA8JNZOPBGT7U,33,3,,1
11605,1,worst,wlramr,1,Catch,2950,0,AA8JNZOPBGT7U,34,3,,0
11606,1,worst,tmoz,1,Catch,5288,0,AA8JNZOPBGT7U,35,3,,1
11607,0,BG,vmep,1,Test,3492,0,AA8JNZOPBGT7U,36,3,e,0
11608,1,best,merly,1,Catch,1748,1,AA8JNZOPBGT7U,37,3,,0
11872,1,worst,tmoz,1,Catch,10083,0,ACF8P9GYSBC3U,2,1,,0
11873,1,worst,krlisg,1,Catch,9849,0,ACF8P9GYSBC3U,3,1,,1
11874,0,GG,glid,0,Test,2473,1,ACF8P9GYSBC3U,4,1,i,1
11875,1,best,bressic,1,Catch,2332,1,ACF8P9GYSBC3U,5,1,,0
11876,1,best,claffer,1,Catch,1852,1,ACF8P9GYSBC3U,6,1,,0
11877,0,GG,brizz,0,Test,1757,1,ACF8P9GYSBC3U,7,1,i,1
11878,0,BG,fnooz,1,Test,1693,0,ACF8P9GYSBC3U,8,1,oo,0
11879,1,GB,krathp,0,Test,2092,0,ACF8P9GYSBC3U,9,1,a,0
11880,0,BG,shkun,1,Test,2869,0,ACF8P9GYSBC3U,10,1,u,0
11881,1,BB,shnoz,1,Test,3180,0,ACF8P9GYSBC3U,11,1,o,1
11882,1,GB,plav,0,Test,2380,0,ACF8P9GYSBC3U,12,1,a,0
11883,1,BB,znitp,1,Test,3332,0,ACF8P9GYSBC3U,13,1,i,1
11884,1,BB,vnathk,1,Test,3852,0,ACF8P9GYSBC3U,14,1,a,0
11885,1,worst,wlramr,1,Catch,5124,0,ACF8P9GYSBC3U,15,1,,1
11886,1,best,merly,1,Catch,1436,1,ACF8P9GYSBC3U,16,1,,1
11887,1,BB,lrid,1,Test,2292,0,ACF8P9GYSBC3U,17,1,i,0
11888,0,BG,zgoom,1,Test,2045,0,ACF8P9GYSBC3U,18,1,oo,1
11889,1,best,dellous,1,Catch,1628,1,ACF8P9GYSBC3U,19,1,,1
11890,0,GG,snock,0,Test,1492,1,ACF8P9GYSBC3U,20,1,o,1
11891,1,worst,psatrl,1,Catch,1628,0,ACF8P9GYSBC3U,21,1,,1
11892,1,best,spellion,1,Catch,1276,1,ACF8P9GYSBC3U,22,1,,1
11893,0,BG,dlep,1,Test,1700,1,ACF8P9GYSBC3U,23,1,e,0
11894,1,BB,zbofk,1,Test,2701,0,ACF8P9GYSBC3U,24,1,o,0
11895,0,BG,vre,1,Test,2157,1,ACF8P9GYSBC3U,25,1,e,0
11896,1,worst,zgdivl,1,Catch,1021,0,ACF8P9GYSBC3U,26,1,,0
11897,0,GG,stoo,0,Test,1629,1,ACF8P9GYSBC3U,27,1,oo,1
11898,0,GG,strool,0,Test,1540,1,ACF8P9GYSBC3U,28,1,oo,0
11899,1,best,frotion,1,Catch,1444,1,ACF8P9GYSBC3U,29,1,,1
11900,1,BB,shlashk,1,Test,3197,0,ACF8P9GYSBC3U,30,1,a,1
11901,0,GG,skrep,0,Test,2573,0,ACF8P9GYSBC3U,31,1,e,1
11902,1,GB,drefsh,0,Test,1549,0,ACF8P9GYSBC3U,32,1,e,0
11903,0,BG,thmot,1,Test,1899,0,ACF8P9GYSBC3U,33,1,o,1
11904,1,GB,prumth,0,Test,1572,0,ACF8P9GYSBC3U,34,1,u,1
11905,1,GB,smen,0,Test,2354,0,ACF8P9GYSBC3U,35,1,e,1
11906,1,GB,swukp,0,Test,2597,0,ACF8P9GYSBC3U,36,1,u,0
11907,1,worst,lbifth,1,Catch,1717,0,ACF8P9GYSBC3U,37,1,,1
11961,0,GG,bloss,0,Test,10252,1,ACH70NP9QPQ48,2,2,o,0
11962,1,best,dellous,1,Catch,5310,1,ACH70NP9QPQ48,3,2,,0
11963,1,GB,skrebg,0,Test,3930,0,ACH70NP9QPQ48,4,2,e,1
11964,1,BB,vremg,1,Test,1854,0,ACH70NP9QPQ48,5,2,e,1
11965,0,GG,spog,0,Test,2251,1,ACH70NP9QPQ48,6,2,o,0
11966,0,GG,shrin,0,Test,2721,0,ACH70NP9QPQ48,7,2,i,0
11967,0,BG,tlag,1,Test,1688,0,ACH70NP9QPQ48,8,2,a,0
11968,1,best,bressic,1,Catch,2142,0,ACH70NP9QPQ48,9,2,,0
11969,1,GB,glishf,0,Test,1404,0,ACH70NP9QPQ48,10,2,i,0
11970,1,BB,dlefp,1,Test,1509,0,ACH70NP9QPQ48,11,2,e,1
11971,1,worst,krlisg,1,Catch,2108,0,ACH70NP9QPQ48,12,2,,1
11972,1,GB,snopk,0,Test,1764,0,ACH70NP9QPQ48,13,2,o,0
11973,0,BG,vlat,1,Test,1455,0,ACH70NP9QPQ48,14,2,a,0
11974,0,BG,shtell,1,Test,2111,0,ACH70NP9QPQ48,15,2,e,0
11975,1,best,spellion,1,Catch,1358,1,ACH70NP9QPQ48,16,2,,0
11976,0,GG,frim,0,Test,1784,1,ACH70NP9QPQ48,17,2,i,1
11977,0,BG,thnuff,1,Test,1772,0,ACH70NP9QPQ48,18,2,u,0
11978,1,worst,psatrl,1,Catch,1381,0,ACH70NP9QPQ48,19,2,,1
11979,1,BB,shkuzv,1,Test,1363,0,ACH70NP9QPQ48,20,2,u,1
11980,1,worst,zgdivl,1,Catch,1032,0,ACH70NP9QPQ48,21,2,,1
11981,0,GG,flad,0,Test,2926,0,ACH70NP9QPQ48,22,2,a,1
11982,1,worst,tmoz,1,Catch,1508,0,ACH70NP9QPQ48,23,2,,1
11983,1,GB,stroothf,0,Test,1524,0,ACH70NP9QPQ48,24,2,oo,0
11984,0,GG,skaff,0,Test,1468,1,ACH70NP9QPQ48,25,2,a,1
11985,1,best,claffer,1,Catch,1587,1,ACH70NP9QPQ48,26,2,,1
11986,1,best,frotion,1,Catch,2185,1,ACH70NP9QPQ48,27,2,,0
11987,0,BG,zduss,1,Test,1576,0,ACH70NP9QPQ48,28,2,u,0
11988,1,GB,brivg,0,Test,1317,0,ACH70NP9QPQ48,29,2,i,0
11989,1,worst,wlramr,1,Catch,1156,0,ACH70NP9QPQ48,30,2,,0
11990,0,BG,fmeck,1,Test,3230,0,ACH70NP9QPQ48,31,2,e,1
11991,1,GB,stoosf,0,Test,1362,0,ACH70NP9QPQ48,32,2,oo,1
11992,1,BB,fnoozg,1,Test,1224,0,ACH70NP9QPQ48,33,2,oo,1
11993,1,worst,lbifth,1,Catch,1548,0,ACH70NP9QPQ48,34,2,,0
11994,1,BB,thmog,1,Test,1271,0,ACH70NP9QPQ48,35,2,o,1
11995,1,BB,zgooshp,1,Test,1218,0,ACH70NP9QPQ48,36,2,oo,0
11996,1,best,merly,1,Catch,1392,1,ACH70NP9QPQ48,37,2,,1
12005,1,worst,wlramr,1,Catch,7994,0,ACLQGFWFKYXD8,2,2,,1
12006,1,GB,stoosf,0,Test,2630,0,ACLQGFWFKYXD8,3,2,oo,1
12007,1,BB,zgooshp,1,Test,5205,0,ACLQGFWFKYXD8,4,2,oo,0
12008,1,worst,krlisg,1,Catch,4129,0,ACLQGFWFKYXD8,5,2,,1
12009,1,best,merly,1,Catch,3146,1,ACLQGFWFKYXD8,6,2,,1
12010,1,best,dellous,1,Catch,1758,1,ACLQGFWFKYXD8,7,2,,0
12011,0,BG,thnuff,1,Test,2221,0,ACLQGFWFKYXD8,8,2,u,0
12012,1,BB,shkuzv,1,Test,1970,0,ACLQGFWFKYXD8,9,2,u,0
12013,1,BB,fnoozg,1,Test,1601,0,ACLQGFWFKYXD8,10,2,oo,1
12014,1,best,frotion,1,Catch,1507,1,ACLQGFWFKYXD8,11,2,,1
12015,1,BB,dlefp,1,Test,2225,0,ACLQGFWFKYXD8,12,2,e,0
12016,1,GB,brivg,0,Test,1259,0,ACLQGFWFKYXD8,13,2,i,0
12017,0,GG,bloss,0,Test,1264,1,ACLQGFWFKYXD8,14,2,o,1
12018,1,GB,stroothf,0,Test,2199,0,ACLQGFWFKYXD8,15,2,oo,0
12019,0,GG,frim,0,Test,1198,1,ACLQGFWFKYXD8,16,2,i,0
12020,1,worst,psatrl,1,Catch,1231,0,ACLQGFWFKYXD8,17,2,,1
12021,0,BG,shtell,1,Test,1778,0,ACLQGFWFKYXD8,18,2,e,0
12022,0,GG,shrin,0,Test,1428,1,ACLQGFWFKYXD8,19,2,i,0
12023,1,BB,thmog,1,Test,1117,0,ACLQGFWFKYXD8,20,2,o,0
12024,1,best,claffer,1,Catch,1232,1,ACLQGFWFKYXD8,21,2,,0
12025,1,worst,lbifth,1,Catch,1913,0,ACLQGFWFKYXD8,22,2,,1
12026,0,BG,fmeck,1,Test,1404,0,ACLQGFWFKYXD8,23,2,e,1
12027,1,GB,snopk,0,Test,1184,0,ACLQGFWFKYXD8,24,2,o,1
12028,1,worst,tmoz,1,Catch,1351,0,ACLQGFWFKYXD8,25,2,,0
12029,1,best,bressic,1,Catch,1277,1,ACLQGFWFKYXD8,26,2,,1
12030,0,GG,spog,0,Test,2406,1,ACLQGFWFKYXD8,27,2,o,0
12031,0,GG,flad,0,Test,1190,1,ACLQGFWFKYXD8,28,2,a,1
12032,1,BB,vremg,1,Test,1265,0,ACLQGFWFKYXD8,29,2,e,0
12033,1,worst,zgdivl,1,Catch,1298,0,ACLQGFWFKYXD8,30,2,,1
12034,1,GB,glishf,0,Test,1286,0,ACLQGFWFKYXD8,31,2,i,1
12035,0,BG,tlag,1,Test,1337,0,ACLQGFWFKYXD8,32,2,a,0
12036,1,GB,skrebg,0,Test,1240,0,ACLQGFWFKYXD8,33,2,e,0
12037,0,BG,zduss,1,Test,1118,0,ACLQGFWFKYXD8,34,2,u,0
12038,1,best,spellion,1,Catch,1067,1,ACLQGFWFKYXD8,35,2,,0
12039,0,BG,vlat,1,Test,1623,0,ACLQGFWFKYXD8,36,2,a,1
12040,0,GG,skaff,0,Test,1510,1,ACLQGFWFKYXD8,37,2,a,0
12124,1,GB,plav,0,Test,10873,0,ACQU1Z5X8PJNM,2,1,a,0
12125,1,GB,krathp,0,Test,4984,0,ACQU1Z5X8PJNM,3,1,a,0
12126,1,BB,lrid,1,Test,8388,0,ACQU1Z5X8PJNM,4,1,i,1
12127,0,GG,snock,0,Test,3695,1,ACQU1Z5X8PJNM,5,1,o,1
12128,1,best,frotion,1,Catch,4660,1,ACQU1Z5X8PJNM,6,1,,0
12129,1,worst,wlramr,1,Catch,5503,0,ACQU1Z5X8PJNM,7,1,,1
12130,0,BG,shkun,1,Test,4611,0,ACQU1Z5X8PJNM,8,1,u,0
12131,0,BG,dlep,1,Test,4017,0,ACQU1Z5X8PJNM,9,1,e,0
12132,0,GG,skrep,0,Test,4677,1,ACQU1Z5X8PJNM,10,1,e,1
12133,0,GG,brizz,0,Test,2559,1,ACQU1Z5X8PJNM,11,1,i,1
12134,0,GG,strool,0,Test,2833,1,ACQU1Z5X8PJNM,12,1,oo,1
12135,1,GB,drefsh,0,Test,4015,0,ACQU1Z5X8PJNM,13,1,e,0
12136,0,BG,fnooz,1,Test,5064,0,ACQU1Z5X8PJNM,14,1,oo,0
12137,1,best,merly,1,Catch,2651,1,ACQU1Z5X8PJNM,15,1,,1
12138,1,best,spellion,1,Catch,4666,1,ACQU1Z5X8PJNM,16,1,,0
12139,1,BB,znitp,1,Test,2892,0,ACQU1Z5X8PJNM,17,1,i,0
12140,0,GG,stoo,0,Test,4879,1,ACQU1Z5X8PJNM,18,1,oo,0
12141,1,worst,lbifth,1,Catch,4110,0,ACQU1Z5X8PJNM,19,1,,0
12142,1,worst,psatrl,1,Catch,4466,0,ACQU1Z5X8PJNM,20,1,,1
12143,1,BB,vnathk,1,Test,3474,0,ACQU1Z5X8PJNM,21,1,a,0
12144,1,best,claffer,1,Catch,3465,1,ACQU1Z5X8PJNM,22,1,,1
12145,1,worst,zgdivl,1,Catch,4555,0,ACQU1Z5X8PJNM,23,1,,1
12146,1,GB,swukp,0,Test,3860,0,ACQU1Z5X8PJNM,24,1,u,0
12147,1,GB,prumth,0,Test,4512,0,ACQU1Z5X8PJNM,25,1,u,1
12148,1,best,bressic,1,Catch,3584,1,ACQU1Z5X8PJNM,26,1,,0
12149,1,best,dellous,1,Catch,5791,0,ACQU1Z5X8PJNM,27,1,,0
12150,1,BB,shnoz,1,Test,3641,0,ACQU1Z5X8PJNM,28,1,o,1
12151,0,BG,thmot,1,Test,5966,1,ACQU1Z5X8PJNM,29,1,o,1
12152,1,BB,shlashk,1,Test,2483,0,ACQU1Z5X8PJNM,30,1,a,1
12153,0,BG,zgoom,1,Test,2680,0,ACQU1Z5X8PJNM,31,1,oo,0
12154,0,BG,vre,1,Test,2332,0,ACQU1Z5X8PJNM,32,1,e,0
12155,0,GG,glid,0,Test,4820,1,ACQU1Z5X8PJNM,33,1,i,1
12156,1,worst,krlisg,1,Catch,2725,0,ACQU1Z5X8PJNM,34,1,,0
12157,1,BB,zbofk,1,Test,3089,0,ACQU1Z5X8PJNM,35,1,o,0
12158,1,GB,smen,0,Test,3956,0,ACQU1Z5X8PJNM,36,1,e,1
12159,1,worst,tmoz,1,Catch,2466,0,ACQU1Z5X8PJNM,37,1,,0
12168,1,worst,lbifth,1,Catch,9482,0,AD368A1RHHRC3,2,2,,0
12169,0,GG,bloss,0,Test,4666,1,AD368A1RHHRC3,3,2,o,0
12170,1,GB,glishf,0,Test,2179,0,AD368A1RHHRC3,4,2,i,0
12171,1,BB,thmog,1,Test,2715,0,AD368A1RHHRC3,5,2,o,0
12172,1,best,bressic,1,Catch,2087,1,AD368A1RHHRC3,6,2,,0
12173,0,GG,skaff,0,Test,1930,1,AD368A1RHHRC3,7,2,a,0
12174,0,GG,flad,0,Test,3051,1,AD368A1RHHRC3,8,2,a,0
12175,1,best,spellion,1,Catch,3651,1,AD368A1RHHRC3,9,2,,0
12176,0,BG,thnuff,1,Test,5588,0,AD368A1RHHRC3,10,2,u,1
12177,1,worst,tmoz,1,Catch,3907,0,AD368A1RHHRC3,11,2,,0
12178,1,worst,psatrl,1,Catch,9876,0,AD368A1RHHRC3,12,2,,1
12179,1,GB,brivg,0,Test,2818,0,AD368A1RHHRC3,13,2,i,1
12180,1,best,dellous,1,Catch,4659,0,AD368A1RHHRC3,14,2,,1
12181,1,best,frotion,1,Catch,3043,1,AD368A1RHHRC3,15,2,,0
12182,0,GG,spog,0,Test,3051,1,AD368A1RHHRC3,16,2,o,1
12183,0,BG,fmeck,1,Test,2780,0,AD368A1RHHRC3,17,2,e,0
12184,0,BG,zduss,1,Test,1748,0,AD368A1RHHRC3,18,2,u,1
12185,1,best,claffer,1,Catch,2347,1,AD368A1RHHRC3,19,2,,1
12186,0,GG,shrin,0,Test,4356,0,AD368A1RHHRC3,20,2,i,1
12187,0,BG,vlat,1,Test,3332,1,AD368A1RHHRC3,21,2,a,1
12188,1,BB,fnoozg,1,Test,1812,0,AD368A1RHHRC3,22,2,oo,1
12189,1,BB,dlefp,1,Test,1553,0,AD368A1RHHRC3,23,2,e,1
12190,1,GB,stoosf,0,Test,2644,0,AD368A1RHHRC3,24,2,oo,0
12191,0,BG,tlag,1,Test,1620,0,AD368A1RHHRC3,25,2,a,1
12192,1,GB,stroothf,0,Test,2292,0,AD368A1RHHRC3,26,2,oo,0
12193,1,worst,wlramr,1,Catch,2324,0,AD368A1RHHRC3,27,2,,0
12194,1,GB,skrebg,0,Test,2109,0,AD368A1RHHRC3,28,2,e,0
12195,0,BG,shtell,1,Test,3139,0,AD368A1RHHRC3,29,2,e,1
12196,0,GG,frim,0,Test,2803,1,AD368A1RHHRC3,30,2,i,0
12197,1,worst,zgdivl,1,Catch,1476,0,AD368A1RHHRC3,31,2,,0
12198,1,worst,krlisg,1,Catch,1636,0,AD368A1RHHRC3,32,2,,0
12199,1,BB,zgooshp,1,Test,3556,0,AD368A1RHHRC3,33,2,oo,1
12200,1,best,merly,1,Catch,3916,1,AD368A1RHHRC3,34,2,,1
12201,1,BB,vremg,1,Test,3820,0,AD368A1RHHRC3,35,2,e,1
12202,1,GB,snopk,0,Test,1978,0,AD368A1RHHRC3,36,2,o,0
12203,1,BB,shkuzv,1,Test,1572,0,AD368A1RHHRC3,37,2,u,0
12285,1,worst,lbifth,1,Catch,38155,0,ADVX8TFPFCW30,2,1,,0
12286,1,best,dellous,1,Catch,3168,1,ADVX8TFPFCW30,3,1,,0
12287,0,GG,glid,0,Test,1029,0,ADVX8TFPFCW30,4,1,i,1
12288,0,GG,strool,0,Test,4565,1,ADVX8TFPFCW30,5,1,oo,0
12289,1,BB,znitp,1,Test,3484,0,ADVX8TFPFCW30,6,1,i,1
12290,1,best,spellion,1,Catch,2205,1,ADVX8TFPFCW30,7,1,,1
12291,1,GB,smen,0,Test,1761,0,ADVX8TFPFCW30,8,1,e,0
12292,0,BG,thmot,1,Test,2461,0,ADVX8TFPFCW30,9,1,o,0
12293,1,GB,plav,0,Test,2774,0,ADVX8TFPFCW30,10,1,a,0
12294,1,GB,drefsh,0,Test,3197,1,ADVX8TFPFCW30,11,1,e,0
12295,1,best,bressic,1,Catch,2702,1,ADVX8TFPFCW30,12,1,,0
12296,0,GG,stoo,0,Test,1622,0,ADVX8TFPFCW30,13,1,oo,0
12297,1,worst,krlisg,1,Catch,4221,0,ADVX8TFPFCW30,14,1,,1
12298,0,BG,shkun,1,Test,2813,1,ADVX8TFPFCW30,15,1,u,1
12299,1,BB,zbofk,1,Test,3726,0,ADVX8TFPFCW30,16,1,o,0
12300,0,BG,fnooz,1,Test,4126,1,ADVX8TFPFCW30,17,1,oo,1
12301,0,GG,snock,0,Test,1958,1,ADVX8TFPFCW30,18,1,o,1
12302,1,worst,wlramr,1,Catch,3547,1,ADVX8TFPFCW30,19,1,,0
12303,1,best,claffer,1,Catch,1740,1,ADVX8TFPFCW30,20,1,,0
12304,1,worst,tmoz,1,Catch,1922,0,ADVX8TFPFCW30,21,1,,1
12305,1,GB,swukp,0,Test,2494,1,ADVX8TFPFCW30,22,1,u,1
12306,0,BG,vre,1,Test,1857,0,ADVX8TFPFCW30,23,1,e,1
12307,1,best,merly,1,Catch,2491,1,ADVX8TFPFCW30,24,1,,1
12308,1,BB,vnathk,1,Test,5661,1,ADVX8TFPFCW30,25,1,a,0
12309,1,worst,psatrl,1,Catch,2976,0,ADVX8TFPFCW30,26,1,,0
12310,1,BB,shlashk,1,Test,1788,1,ADVX8TFPFCW30,27,1,a,0
12311,0,GG,skrep,0,Test,2077,1,ADVX8TFPFCW30,28,1,e,1
12312,1,GB,prumth,0,Test,2390,1,ADVX8TFPFCW30,29,1,u,0
12313,1,best,frotion,1,Catch,1276,1,ADVX8TFPFCW30,30,1,,0
12314,0,GG,brizz,0,Test,1406,1,ADVX8TFPFCW30,31,1,i,0
12315,1,BB,shnoz,1,Test,1270,0,ADVX8TFPFCW30,32,1,o,0
12316,0,BG,dlep,1,Test,1793,1,ADVX8TFPFCW30,33,1,e,1
12317,1,GB,krathp,0,Test,1495,0,ADVX8TFPFCW30,34,1,a,1
12318,0,BG,zgoom,1,Test,2997,0,ADVX8TFPFCW30,35,1,oo,1
12319,1,BB,lrid,1,Test,4539,0,ADVX8TFPFCW30,36,1,i,0
12320,1,worst,zgdivl,1,Catch,6566,1,ADVX8TFPFCW30,37,1,,0
12366,1,GB,klefp,0,Test,8985,0,ADYEWV4V7P61J,2,0,e,1
12367,1,BB,vmebg,1,Test,6025,0,ADYEWV4V7P61J,3,0,e,0
12368,0,BG,znin,1,Test,2538,0,ADYEWV4V7P61J,4,0,i,1
12369,1,BB,hroothf,1,Test,1841,0,ADYEWV4V7P61J,5,0,oo,0
12370,1,GB,trooshp,0,Test,2899,1,ADYEWV4V7P61J,6,0,oo,1
12371,1,best,frotion,1,Catch,1796,0,ADYEWV4V7P61J,7,0,,1
12372,1,best,bressic,1,Catch,2188,0,ADYEWV4V7P61J,8,0,,0
12373,0,GG,plag,0,Test,2212,1,ADYEWV4V7P61J,9,0,a,1
12374,1,GB,splog,0,Test,2639,0,ADYEWV4V7P61J,10,0,o,1
12375,1,best,claffer,1,Catch,1612,1,ADYEWV4V7P61J,11,0,,1
12376,0,BG,shnog,1,Test,1572,0,ADYEWV4V7P61J,12,0,o,0
12377,0,GG,swuff,0,Test,1892,1,ADYEWV4V7P61J,13,0,u,0
12378,1,BB,shpivg,1,Test,1329,0,ADYEWV4V7P61J,14,0,i,0
12379,1,GB,throozg,0,Test,1580,0,ADYEWV4V7P61J,15,0,oo,1
12380,1,BB,thloosf,1,Test,1300,0,ADYEWV4V7P61J,16,0,oo,1
12381,1,worst,tmoz,1,Catch,1291,0,ADYEWV4V7P61J,17,0,,1
12382,1,best,dellous,1,Catch,2086,1,ADYEWV4V7P61J,18,0,,1
12383,0,BG,lrim,1,Test,1637,0,ADYEWV4V7P61J,19,0,i,0
12384,0,BG,shlaff,1,Test,2076,0,ADYEWV4V7P61J,20,0,a,0
12385,1,worst,zgdivl,1,Catch,2012,0,ADYEWV4V7P61J,21,0,,1
12386,0,GG,smeck,0,Test,1956,1,ADYEWV4V7P61J,22,0,e,0
12387,1,worst,krlisg,1,Catch,1276,0,ADYEWV4V7P61J,23,0,,0
12388,1,best,merly,1,Catch,1580,1,ADYEWV4V7P61J,24,0,,0
12389,0,GG,krat,0,Test,1668,0,ADYEWV4V7P61J,25,0,a,0
12390,1,BB,zmopk,1,Test,1389,0,ADYEWV4V7P61J,26,0,o,1
12391,1,GB,gruzv,0,Test,1420,0,ADYEWV4V7P61J,27,0,u,1
12392,0,BG,zboss,1,Test,1973,0,ADYEWV4V7P61J,28,0,o,0
12393,1,best,spellion,1,Catch,1842,1,ADYEWV4V7P61J,29,0,,1
12394,1,BB,srishf,1,Test,1429,0,ADYEWV4V7P61J,30,0,i,0
