Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3NPZJEL8HZSCV0F42OVPPN9UDNZFAV,2015-06-16 15:18:17 -0700,2015-06-16 19:36:00 -0700,AssignmentPayment,,A1AP4U73VRD8V1,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36W0OB37HWE3UX4I537FJCL28JZHZY
31OOU3COVYF05HLN8N8N6DF2XF9AVO,2015-06-16 15:18:17 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36W0OB37HWE3UX4I537FJCL28JZHZY
37CEKUH19XSDXDMV1HYQH6B07PZ0RL,2015-06-16 15:18:17 -0700,2015-06-16 19:13:35 -0700,AssignmentPayment,,A3DZM81PW0QFO8,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VSOLARPKB99UYF6MKOE2UIZABT39Y
3SQGF2RN0RY1DLIQIB9AYAO44RWWCM,2015-06-16 15:18:17 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VSOLARPKB99UYF6MKOE2UIZABT39Y
3NWO4WHRLZ6HEAKW82VLKYT0V5LBFN,2015-06-16 15:18:17 -0700,2015-06-16 18:32:08 -0700,AssignmentPayment,,AYB7ARCI8O4RL,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33NF62TLXJ24W80MT27Q8AD4H2QKJK
3150QLQN3L52TEM9YN8EBTNM2BR703,2015-06-16 15:18:17 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33NF62TLXJ24W80MT27Q8AD4H2QKJK
3VDMXBE0QK84LRPD779CZYWU93MV5T,2015-06-16 15:18:18 -0700,2015-06-16 17:41:20 -0700,AssignmentPayment,,A39W28ELRPVTPU,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3L4D84MILZSDUIZENH4TVIXCPLMHJD
3ID0RNFZNLN0NPWNBKBZQQVZK5GQQH,2015-06-16 15:18:18 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3L4D84MILZSDUIZENH4TVIXCPLMHJD
3HMO7VLRI9Y7KW8P0EXLRNLE5S6DQQ,2015-06-16 15:18:18 -0700,2015-06-16 20:50:03 -0700,AssignmentPayment,,A2DP3JH66Q96BR,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IO1LGZLK9X8DCJE0UGY91Z80WD68I
3HYA1E1IUBV7RKDCB03N96ABO5C9B3,2015-06-16 15:18:18 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IO1LGZLK9X8DCJE0UGY91Z80WD68I
324KQZL5NS8CC2MPW985X53Z547QEW,2015-06-16 15:18:18 -0700,2015-06-16 20:22:48 -0700,AssignmentPayment,,ADVNC7T1W976F,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3P1L2B7AD1PTHP91UFBWV6755W6OLB
3SZWCB2WLUGYAKH16BMG0X89F2FLZI,2015-06-16 15:18:18 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3P1L2B7AD1PTHP91UFBWV6755W6OLB
350K1HQMBM5XA4EI96ZO91CG2NJHZW,2015-06-16 15:18:19 -0700,2015-06-16 17:54:51 -0700,AssignmentPayment,,A3PKFM9R44RYL5,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZR9AIQJUB9CG0AXM2A4JO9CL7V044
3G9X2WYKOR8KNDUNTTLIU5CR2KZDK7,2015-06-16 15:18:19 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZR9AIQJUB9CG0AXM2A4JO9CL7V044
31EDLXWLAB05EEYOEDCFWN439GLSU3,2015-06-16 15:18:19 -0700,2015-06-16 19:01:28 -0700,AssignmentPayment,,A33ISTG0TUOG8N,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33LK57MYLT5SK6IYGXJENQS4HUGSZU
3MDP6CS8E6J0BOTYIR81PMWLY2POFD,2015-06-16 15:18:19 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33LK57MYLT5SK6IYGXJENQS4HUGSZU
333KFK51CI4QDSZN563LHLCIVAW0TY,2015-06-16 15:18:19 -0700,2015-06-16 17:10:36 -0700,AssignmentPayment,,A2R40R4O6G0YBY,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3U8YCDAGXPGJ55XVKZHHMRAHHZD0QM
32TUUPV1JFRGAJ24E2F5OYO7P39WEF,2015-06-16 15:18:19 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3U8YCDAGXPGJ55XVKZHHMRAHHZD0QM
3VIFDQBFICJJXCN2SIMQMN0FNGRDSF,2015-06-16 15:18:19 -0700,2015-06-16 19:57:11 -0700,AssignmentPayment,,A1HO3Z29A3N7K5,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3FIUS151DV2P3KE2V518D5TVITTGGA
3D8DFTOM8UJ06HBWPWUT4WYBRQO9DA,2015-06-16 15:18:19 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3FIUS151DV2P3KE2V518D5TVITTGGA
3RT3D9QJWRUTWKZ31K0Q77JT9LIYJQ,2015-06-16 15:18:20 -0700,2015-06-16 17:50:19 -0700,AssignmentPayment,,A3UIPN31KRL05D,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OVR4I9USPJ04TFW304JYU0UYBSQ4R
3SYXLBLT5MELQDG6UWORXORJRY3U47,2015-06-16 15:18:20 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OVR4I9USPJ04TFW304JYU0UYBSQ4R
3Z8CZBOB4TVQIFPIEMVKRXCFKVEBS5,2015-06-16 15:18:20 -0700,2015-06-16 17:25:37 -0700,AssignmentPayment,,A1WY2RM4NFA5K0,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3R5F3LQFV2KDMEQ59G253LI3K5EOZU
3PF68XEJUFWWSYN3AZW9Q075W0Z7DV,2015-06-16 15:18:20 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3R5F3LQFV2KDMEQ59G253LI3K5EOZU
36YL7ZJW3LDVF2RYWLB5ALHIQNBR8Z,2015-06-16 15:18:20 -0700,2015-06-16 20:45:55 -0700,AssignmentPayment,,AH31QLJ57XC8W,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LPW2N6LKT2AS5QDYE7YDN3X1SUU56
3FNQ1JLJC5UMUQQN0VYDEMMHUBJMT5,2015-06-16 15:18:20 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LPW2N6LKT2AS5QDYE7YDN3X1SUU56
3L2ISIKWDTY37BVI47RGU5N6MS34G8,2015-06-16 15:18:21 -0700,2015-06-16 17:20:56 -0700,AssignmentPayment,,A10TU9I6GUEENN,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3GD6L00D3SXSRFKLOPE0JN9MCQL1M2
33RKSF5WTFAOIS7797R5AJW9ZPQ01Y,2015-06-16 15:18:21 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3GD6L00D3SXSRFKLOPE0JN9MCQL1M2
36YAQILW0NMJ8V3WV0O9XIAQ09HV78,2015-06-16 15:18:21 -0700,2015-06-16 19:53:02 -0700,AssignmentPayment,,A2SNMMSKX224GR,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39RP059MEHTT4D2DQM7PPZMVY2DBMW
3W9RXI5NNO8C05B03O04LQA02T1QS6,2015-06-16 15:18:21 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39RP059MEHTT4D2DQM7PPZMVY2DBMW
39YA3K8MOVK5QK3CA130I303SVC0VE,2015-06-16 15:18:21 -0700,2015-06-16 19:48:38 -0700,AssignmentPayment,,ANRTXL4V6246F,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3TY7ZAOG5FKXU2Z07UXKQ5Y8ITM0KV
3G8HY3EPCUOEUXYVKX5TO19J2JOWGW,2015-06-16 15:18:21 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3TY7ZAOG5FKXU2Z07UXKQ5Y8ITM0KV
3MOA3EBI3OWZCPF6HNHQ1OI38DCDUV,2015-06-16 15:18:21 -0700,2015-06-16 19:44:39 -0700,AssignmentPayment,,A3TM85O4E7IOUU,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IRIK4HM3AKAPF9RH6W3BNVRQNYC6U
3GMS2X25WNYX41PSG2PJSW1W3349FL,2015-06-16 15:18:21 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IRIK4HM3AKAPF9RH6W3BNVRQNYC6U
3D5N8T6GHDM0B34U7D8HHJTJPLLI11,2015-06-16 15:18:22 -0700,2015-06-16 18:35:43 -0700,AssignmentPayment,,A1SMGLJ946B4I8,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZSANO2JCF7MFPRYFLP7KYCM5PMFST
342CZUIYKIEFD1UQE5YY9I4VRPUDMC,2015-06-16 15:18:22 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZSANO2JCF7MFPRYFLP7KYCM5PMFST
3PL4L5I1CC93E2USUDYJFBYKS17BLS,2015-06-16 15:18:22 -0700,2015-06-16 18:02:48 -0700,AssignmentPayment,,A1DAJB3LE0M0EM,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3EF8EXOTT1V2Q7E0LS183VH58WR1JZ
3F3E6JW8UVBX7P8O0COVKUXDFED764,2015-06-16 15:18:22 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3EF8EXOTT1V2Q7E0LS183VH58WR1JZ
34ON1F49414FLDWGITXBL6ZLY2XFEQ,2015-06-16 15:18:23 -0700,2015-06-16 19:41:16 -0700,AssignmentPayment,,A27OFCQG73Z4UF,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3C8HJ7UOP7UPMB5TW0NSBHTYP5ZZMQ
3RF9914GO5WHE1QX9KXQRJSYLQFAZO,2015-06-16 15:18:23 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3C8HJ7UOP7UPMB5TW0NSBHTYP5ZZMQ
3SQZ8AATJY50NY8KVFLBXKPZI2Q8WJ,2015-06-16 15:18:23 -0700,2015-06-16 20:37:40 -0700,AssignmentPayment,,A30IAM470FS5LV,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3A9AA95ATWMX00IHHS843HGYTB35PM
343IER2ZGDAGLRAMUXHSE92TXQ34HI,2015-06-16 15:18:24 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3A9AA95ATWMX00IHHS843HGYTB35PM
3HEY3HWUG4BC4T4BCNWRJC30TTNDWU,2015-06-16 15:18:23 -0700,2015-06-16 18:01:47 -0700,AssignmentPayment,,A315ZG72CPNAHV,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3KWTYT0870379F3JP0FXM07EO115LN
3V9WGGQYBKWHIXGYBSDJVHD9JIH9HJ,2015-06-16 15:18:23 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3KWTYT0870379F3JP0FXM07EO115LN
3Z5S39MAI8H9YQKDTJVJ6CNDGBBRA3,2015-06-16 15:18:23 -0700,2015-06-16 17:46:25 -0700,AssignmentPayment,,A3F7NONJ6GB64T,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3I0BTBYZAXLSE7OHB9YBZDDJG8U0YP
3LIGPJO4OIA17IUC5QYSF4A2RWZMVL,2015-06-16 15:18:23 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3I0BTBYZAXLSE7OHB9YBZDDJG8U0YP
3OMG93OUD9X31V44FKZNXK45WHBJJJ,2015-06-16 15:18:24 -0700,2015-06-16 17:54:00 -0700,AssignmentPayment,,A2HGLB53TOG8B4,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3UNH76FOCS5PHLVO0EL9XAKWJBVMYM
3PGE08E61GCW7VJGZ7TSBOQGHBQF4V,2015-06-16 15:18:24 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3UNH76FOCS5PHLVO0EL9XAKWJBVMYM
37A9O0MER5O9WLS4I5B0DZHX06GJLL,2015-06-16 15:18:24 -0700,2015-06-16 19:41:49 -0700,AssignmentPayment,,A1JHIE8ZWVPWNW,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,340UGXU9DY1RQZ5S45PBHLXWEGVVUD
39RZO1LDXQFAMINUIVM78MAUD2WF6G,2015-06-16 15:18:24 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,340UGXU9DY1RQZ5S45PBHLXWEGVVUD
3JE4S4R4AKTWL6I9UHM05C8GN5ZI3T,2015-06-16 15:18:25 -0700,2015-06-16 20:27:10 -0700,AssignmentPayment,,AUKUYL50PIUMC,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30MVJZJNHMDKFCHVP5G1I1ZO68FJ9Q
3JZAJ8EPQD43D4F2RLDB1MT0MP9DOR,2015-06-16 15:18:25 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30MVJZJNHMDKFCHVP5G1I1ZO68FJ9Q
30YFDSKBHG3ZZL5D80ATK96011QI5J,2015-06-16 15:18:25 -0700,2015-06-16 19:14:07 -0700,AssignmentPayment,,A1OZL7QG65HABF,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QUO65DNQUOW0FWV3T3XMT3OINZOU5
3HJOFZKKG146YGSI6Y5FQRO01QRDQZ,2015-06-16 15:18:25 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QUO65DNQUOW0FWV3T3XMT3OINZOU5
3I01JPWX3I4T22XD6QEYS329XW7BNU,2015-06-16 15:18:25 -0700,2015-06-16 19:52:31 -0700,AssignmentPayment,,A339T475QJXO71,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3PDJHANYK5G16NK73YA4MES73F3H68
30R7DQSIX9QKB3RCTRLT48T4L9378Q,2015-06-16 15:18:25 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3PDJHANYK5G16NK73YA4MES73F3H68
332VE827KOFJB1KOABRCGZ468JPGMG,2015-06-16 15:18:25 -0700,2015-06-16 19:36:02 -0700,AssignmentPayment,,A1CH9HKVGMO2JU,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3TGOYF991XMRDKGSZFF6LZVD09NUUO
30UOCEAJGADMN6HPA31Y6UPNB0OC71,2015-06-16 15:18:25 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3TGOYF991XMRDKGSZFF6LZVD09NUUO
3AHWS6O3ANLZRAN345C3NMWLDANYLS,2015-06-16 15:18:26 -0700,2015-06-16 20:18:55 -0700,AssignmentPayment,,ANPDE6V9CDRF3,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3CP1TO84PT118THBFUXS7485I1A25V
3C9I94S01WHZ50KKDKH6UMBXNP9U6S,2015-06-16 15:18:26 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3CP1TO84PT118THBFUXS7485I1A25V
3L4VP29Q2LNJPW6RYR5LOMF0Q8ABWK,2015-06-16 15:18:26 -0700,2015-06-16 18:02:31 -0700,AssignmentPayment,,A115A6OQBJFVVS,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3KRVW3HTZNLSLZJF18TKFOWV2QZMS8
37GP9KGVX59D4ES5WVFZHLM3OSS7H4,2015-06-16 15:18:26 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3KRVW3HTZNLSLZJF18TKFOWV2QZMS8
3BJ36ZR7RJHEMPJWWTPQITKWS7LI7Y,2015-06-16 15:18:26 -0700,2015-06-16 20:37:24 -0700,AssignmentPayment,,A2U0PGDD0O1GBR,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3I0BTBYZAXLSE7OHB9YBZDDJG8TY0M
3VFFLUA8G4PIBW7VY2UKLR31JECDSO,2015-06-16 15:18:26 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3I0BTBYZAXLSE7OHB9YBZDDJG8TY0M
386WB6DBARIH321DUVRJFH0M15V4I0,2015-06-16 15:18:27 -0700,2015-06-16 17:53:24 -0700,AssignmentPayment,,A1PV71Z5A6MNZK,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33SA9F9TRXUNGS8B4FF2Z5U7Z14EWQ
3901CQQKMMHKSVLMWB5OYCB6X9403Q,2015-06-16 15:18:27 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,33SA9F9TRXUNGS8B4FF2Z5U7Z14EWQ
3ZCADV1A5Y4I087PBQNAWPB2NX9I9A,2015-06-16 15:18:27 -0700,2015-06-16 17:31:41 -0700,AssignmentPayment,,A2BGRGVU9HG0C6,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QFUFYSY9YF3D4PNPKTPMVWGR9J4FB
3MLABIAB1G2YQ9ZZN7PK0SLP4BXDU4,2015-06-16 15:18:27 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QFUFYSY9YF3D4PNPKTPMVWGR9J4FB
3URHXEVZE29NMERPAXMTBE1WVZ5V9K,2015-06-16 15:18:28 -0700,2015-06-16 17:29:23 -0700,AssignmentPayment,,AYHMKEQRVIIJT,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZSANO2JCF7MFPRYFLP7KYCM5PNSF7
3NFMN65Q80LSFI34STV40RSONQMQUM,2015-06-16 15:18:28 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZSANO2JCF7MFPRYFLP7KYCM5PNSF7
3ZPVII0EH21MZ48MBYS339DZG6I0ZE,2015-06-16 15:18:28 -0700,2015-06-16 20:37:11 -0700,AssignmentPayment,,A1V8MSGK7CVD8B,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,32EYX73OY09ZXSOBVLK1GO8TTAJURK
3HVJA642T64JWJUEAOQ8MT1C905WKZ,2015-06-16 15:18:28 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,32EYX73OY09ZXSOBVLK1GO8TTAJURK
3FYLXLN3Y8ST5N9QM5RQWS74XB8BPQ,2015-06-16 15:18:28 -0700,2015-06-16 19:55:52 -0700,AssignmentPayment,,A3LDI9J4FZ6S0Q,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34S9DKFK73PVZ3GOCF09AP9WO15NYN
3TYE90VWCWUYURKRQP570ZZZBX37AU,2015-06-16 15:18:28 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34S9DKFK73PVZ3GOCF09AP9WO15NYN
3ROYZLDQTTW9SYE3612899V4VVGK8Y,2015-06-16 15:18:29 -0700,2015-06-16 19:48:53 -0700,AssignmentPayment,,AT0XOIMR637KW,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3DHE4R9OCWBZOQ6VWQGJB1ZU8AP2GE
3UO5S469PXGGOGY6E8U0JW28XA6FTQ,2015-06-16 15:18:29 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3DHE4R9OCWBZOQ6VWQGJB1ZU8AP2GE
3W41L0HXNRFI6INT9DRGEBP0UWWSW2,2015-06-16 15:18:29 -0700,2015-06-16 19:22:55 -0700,AssignmentPayment,,A1GLF2427E02YG,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LPW2N6LKT2AS5QDYE7YDN3X1SV5UI
310TKVG1T3HKPKK4DHW1S78YEH2OHB,2015-06-16 15:18:29 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LPW2N6LKT2AS5QDYE7YDN3X1SV5UI
31YD7H9E16N6A76M8H0P2KWMJZ8VBU,2015-06-16 15:18:29 -0700,2015-06-16 18:25:26 -0700,AssignmentPayment,,A167SYXGXFU7C8,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3RYC5T2D73TM5NGFEZL76ILULTQPRI
3I5AN9Q2LG057MS9NTA5IFDL86XQWL,2015-06-16 15:18:29 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3RYC5T2D73TM5NGFEZL76ILULTQPRI
3U35T46TSB1UWUEXEAHACN0AQD2XZ5,2015-06-16 15:18:30 -0700,2015-06-16 20:19:48 -0700,AssignmentPayment,,A2OM4UQ2WEU6K4,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3R8YZBNQ9HIXNGXF5Y2Q16K4PDJQ7C
3RUB4L15GEOR42QKFJLXZ9UD56NTK6,2015-06-16 15:18:30 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3R8YZBNQ9HIXNGXF5Y2Q16K4PDJQ7C
367Y4V8ISEZEDMJMZJM01HD540WTRQ,2015-06-16 15:18:30 -0700,2015-06-16 19:42:44 -0700,AssignmentPayment,,ACKKPCZP2YUI4,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,35USIKEBNRGTGJ6I6W5HRYP3PRCN6N
3MK6NL50WE3BTCLP6PVF6GG8BUUPCL,2015-06-16 15:18:30 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,35USIKEBNRGTGJ6I6W5HRYP3PRCN6N
32Y4ZLWIVZBRT1WE38RV1WENSLTTT3,2015-06-16 15:18:30 -0700,2015-06-16 19:12:26 -0700,AssignmentPayment,,A1ZVJG3BKYHJWN,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3YMU66OBIN833G9DFBJQY55WXT7GHA
3WNK289EF2WQQA532G1AW4GBW67PEE,2015-06-16 15:18:30 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3YMU66OBIN833G9DFBJQY55WXT7GHA
32G493YMX9BPBX8WZ6NBPKCX8JB11T,2015-06-16 15:18:31 -0700,2015-06-16 20:51:11 -0700,AssignmentPayment,,A3OZVB98CZDS2N,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ERET4BTVM9FQWND7QGDJGZ1LXFK9Q
35OY74OGPXAEM7UHV03O16TGY50WM4,2015-06-16 15:18:31 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ERET4BTVM9FQWND7QGDJGZ1LXFK9Q
3Y6BDJDFD75VKJK4UYI41N5WPYTE26,2015-06-16 15:18:31 -0700,2015-06-16 20:32:39 -0700,AssignmentPayment,,A2T2EFKEXL11M9,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ON104KXQKW5OQBIF93PQJIGMC9W41
3BQ5HQHBE6W9ST29EQ8W01A55UQ9NS,2015-06-16 15:18:31 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ON104KXQKW5OQBIF93PQJIGMC9W41
3GJ7UD4TG75AWGIG24YTX8OBIKMQGD,2015-06-16 15:18:31 -0700,2015-06-16 17:22:38 -0700,AssignmentPayment,,A18THU3JHA6D6S,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3BC8WZX3V3W7H0WURRPWBDL9MBGRRE
3FEQ6AMLVAULL6EEYCE38G3M2SSM1W,2015-06-16 15:18:31 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3BC8WZX3V3W7H0WURRPWBDL9MBGRRE
33WTQQ2Z1TGPFAQOGISI0E0AI5NYNU,2015-06-16 15:18:32 -0700,2015-06-16 17:45:49 -0700,AssignmentPayment,,A8SUBP784R59G,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,337RC3OW052O79IYVRXAQY1D1P3VLK
3XXBGBOA4AWM9E386ZE4E07OTKZU8E,2015-06-16 15:18:32 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,337RC3OW052O79IYVRXAQY1D1P3VLK
3GQFV9DX69JM13JZBVUK37N7F4JY1N,2015-06-16 15:18:32 -0700,2015-06-16 20:59:52 -0700,AssignmentPayment,,A1RC2PD0YJFCU8,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,373ERPL3YO8KXF9MVGURBSMRAWDRTR
